casNum,compound,flashPoint,id,img,pre_smiles,productCode,sds,smiles
36731-14-3/131459-42-2,Triacontene,232.0,molid155,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/ENET4160.gif,C=CCCCCCCCCCCCCCCCCCCCCCCCCCCCC,ENET4160,https://s3.amazonaws.com/gelest/sds/ENET4160_GHS+US_English+US.pdf,C=CCCCCCCCCCCCCCCCCCCCCCCCCCCCC
821-95-4,1-Undecene,63.0,molid156,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/ENEU4320.gif,C=CCCCCCCCCC,ENEU4320,https://s3.amazonaws.com/gelest/sds/ENEU4320_GHS+US_English+US.pdf,C=CCCCCCCCCC
112-43-6,10-Undecen-1-ol,125.0,molid157,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/ENEU4325.gif,C(CCCCCCCCC=C)O,ENEU4325,https://s3.amazonaws.com/gelest/sds/ENEU4325_GHS+US_English+US.pdf,C(CCCCCCCCC=C)O
112-19-6,10-Undecen-1-yl acetate,110.0,molid158,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/ENEU4330.gif,C(C)(=O)OCCCCCCCCCC=C,ENEU4330,https://s3.amazonaws.com/gelest/sds/ENEU4330_GHS+US_English+US.pdf,C(C)(=O)OCCCCCCCCCC=C
100-40-3,4-Vinyl-1-cyclohexene,16.0,molid159,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/ENEV4520.gif,C(=C)C1CC=CCC1,ENEV4520,https://s3.amazonaws.com/gelest/sds/ENEV4520_GHS+US_English+US.pdf,C(=C)C1CC=CCC1
3048-64-4,5-Vinyl-2-norbornene,28.0,molid160,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/ENEV4830.gif,C(=C)C1C2C=CC(C1)C2,ENEV4830,https://s3.amazonaws.com/gelest/sds/ENEV4830_GHS+US_English+US.pdf,C(=C)C1C2C=CC(C1)C2
2615-15-8,HEXAETHYLENEGLYCOL,20.0,molid161,https://www.gelest.com:443/wp-content/uploads/PEG0-HH06-600x164.png,C(COCCOCCOCCOCCOCCO)O,PEG0-HH06,https://s3.amazonaws.com/gelest/sds/PEG0-HH06_GHS+US_English+US.pdf,C(COCCOCCOCCOCCOCCO)O
2615-15-8,HEPTAETHYLENEGLYCOL,20.0,molid162,https://www.gelest.com:443/wp-content/uploads/PEG0-HH07-600x164.png,C(COCCOCCOCCOCCOCCOCCO)O,PEG0-HH07,https://s3.amazonaws.com/gelest/sds/PEG0-HH07_GHS+US_English+US.pdf,C(COCCOCCOCCOCCOCCOCCO)O
13331-52-7,ACRYLOXYTRI-n-BUTYLTIN,76.0,molid163,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/SNA0310.gif,C(C=C)(=O)O[Sn](CCCC)(CCCC)CCCC,SNA0310,https://s3.amazonaws.com/gelest/sds/SNA0310_GHS+US_English+US.pdf,C(C=C)(=O)O[Sn](CCCC)(CCCC)CCCC
24929-38-2,ACRYLOXYTRIPHENYLTIN,76.0,molid164,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/SNA0330.gif,C(C=C)(=O)O[Sn](C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1,SNA0330,https://s3.amazonaws.com/gelest/sds/SNA0330_GHS+US_English+US.pdf,C(C=C)(=O)O[Sn](C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1
24850-33-7,ALLYLTRI-n-BUTYLTIN,103.0,molid165,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/SNA0500.gif,C(C=C)[Sn](CCCC)(CCCC)CCCC,SNA0500,https://s3.amazonaws.com/gelest/sds/SNA0500_GHS+US_English+US.pdf,C(C=C)[Sn](CCCC)(CCCC)CCCC
76-63-1,ALLYLTRIPHENYLTIN,110.0,molid166,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/SNA0580.gif,C(C=C)[Sn](C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1,SNA0580,https://s3.amazonaws.com/gelest/sds/SNA0580_GHS+US_English+US.pdf,C(C=C)[Sn](C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1
59863-13-7,BIS[BIS(TRIMETHYLSILYL)AMINO]TIN(II),56.0,molid167,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/SNB1025.gif,C[Si](C)(C)N([Si](C)(C)C)[Sn]N([Si](C)(C)C)[Si](C)(C)C,SNB1025,https://s3.amazonaws.com/gelest/sds/SNB1025_GHS+US_English+US.pdf,C[Si](C)(C)N([Si](C)(C)C)[Sn]N([Si](C)(C)C)[Si](C)(C)C
994-71-8,BIS(TRI-n-BUTYLSTANNYL)ACETYLENE,110.0,molid168,https://www.gelest.com:443/wp-content/uploads/SNB1793-487x460.png,C(CCC)[Sn](CCCC)(CCCC)C#C[Sn](CCCC)(CCCC)CCCC,SNB1790,https://s3.amazonaws.com/gelest/sds/SNB1790_GHS+US_English+US.pdf,C(CCC)[Sn](CCCC)(CCCC)C#C[Sn](CCCC)(CCCC)CCCC
14275-61-7,BIS(TRI-n-BUTYLSTANNYL)ETHYLENE,110.0,molid169,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/SNB1800.gif,C(CCC)[Sn](CCCC)(CCCC)C=C[Sn](CCCC)(CCCC)CCCC,SNB1794,https://s3.amazonaws.com/gelest/sds/SNB1794_GHS+US_English+US.pdf,C(CCC)[Sn](CCCC)(CCCC)C=C[Sn](CCCC)(CCCC)CCCC
157066-15-4,t-BUTYLTRI n-BUTYLTIN,102.0,molid170,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/SNB2000.gif,C(C)(C)(C)[Sn](CCCC)(CCCC)CCCC,SNB1979,https://s3.amazonaws.com/gelest/sds/SNB1979_GHS+US_English+US.pdf,C(C)(C)(C)[Sn](CCCC)(CCCC)CCCC
1118-46-3,n-BUTYLTRICHLOROTIN,110.0,molid171,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/SNB2050.gif,C(CCC)[Sn](Cl)(Cl)Cl,SNB2000,https://s3.amazonaws.com/gelest/sds/SNB2000_GHS+US_English+US.pdf,C(CCC)[Sn](Cl)(Cl)Cl
59586-13-9,CARBOMETHOXYETHYLTRICHLOROTIN,110.0,molid172,https://www.gelest.com:443/wp-content/uploads/SNC2290-460x460.png,C(=O)(OC)CC[Sn](Cl)(Cl)Cl,SNC2078,https://s3.amazonaws.com/gelest/sds/SNC2078_GHS+US_English+US.pdf,C(=O)(OC)CC[Sn](Cl)(Cl)Cl
4554-90-9,CHLOROMETHYLTRIMETHYLTIN,39.0,molid173,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/SNC2500.gif,ClC[Sn](C)(C)C,SNC2308,https://s3.amazonaws.com/gelest/sds/SNC2308_GHS+US_English+US.pdf,ClC[Sn](C)(C)C
3912-86-5,CYCLOPENTADIENYLTRI-n-BUTYLTIN,110.0,molid174,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/SND2600.gif,C1(C=CC=C1)[Sn](CCCC)(CCCC)CCCC,SNC2500,https://s3.amazonaws.com/gelest/sds/SNC2500_GHS+US_English+US.pdf,C1(C=CC=C1)[Sn](CCCC)(CCCC)CCCC
638-39-1,DIACETOXYTIN,110.0,molid175,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/SND2730.gif,C(C)(=O)O[Sn]OC(C)=O,SND2700,https://s3.amazonaws.com/gelest/sds/SND2700_GHS+US_English+US.pdf,C(C)(=O)O[Sn]OC(C)=O
17381-88-3,DIALLYLDIBROMOTIN,110.0,molid176,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/SND2740.gif,C(C=C)[Sn](Br)(Br)CC=C,SND2730,https://s3.amazonaws.com/gelest/sds/SND2730_GHS+US_English+US.pdf,C(C=C)[Sn](Br)(Br)CC=C
15336-98-8,DIALLYLDI-n-BUTYLTIN,101.0,molid177,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/SND2800.gif,C(C=C)[Sn](CCCC)(CCCC)CC=C,SND2740,https://s3.amazonaws.com/gelest/sds/SND2740_GHS+US_English+US.pdf,C(C=C)[Sn](CCCC)(CCCC)CC=C
1185-81-5,DI-n-BUTYLBIS(DODECYLTHIO)TIN,204.0,molid178,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/SND2900.gif,C(CCC)[Sn](SCCCCCCCCCCCC)(SCCCCCCCCCCCC)CCCC,SND2800,https://s3.amazonaws.com/gelest/sds/SND2800_GHS+US_English+US.pdf,C(CCC)[Sn](SCCCCCCCCCCCC)(SCCCCCCCCCCCC)CCCC
14254-22-9,DI-n-BUTYLBUTOXYCHLOROTIN,110.0,molid179,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/SND3160.gif,C(CCC)[Sn](Cl)(OCCCC)CCCC,SND3110,https://s3.amazonaws.com/gelest/sds/SND3110_GHS+US_English+US.pdf,C(CCC)[Sn](Cl)(OCCCC)CCCC
1067-33-0,DI-n-BUTYLDIACETOXYTIN,143.0,molid180,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/SND3164.gif,C(CCC)[Sn](OC(C)=O)(OC(C)=O)CCCC,SND3160,https://s3.amazonaws.com/gelest/sds/SND3160_GHS+US_English+US.pdf,C(CCC)[Sn](OC(C)=O)(OC(C)=O)CCCC
3349-36-8,DI-n-BUTYLDI-n-BUTOXYTIN,116.0,molid181,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/SND3250.gif,C(CCC)[Sn](OCCCC)(OCCCC)CCCC,SND3180,https://s3.amazonaws.com/gelest/sds/SND3180_GHS+US_English+US.pdf,C(CCC)[Sn](OCCCC)(OCCCC)CCCC
683-18-1,DI-n-BUTYLDICHLOROTIN,168.0,molid182,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/SND3253.gif,C(CCC)[Sn](Cl)(Cl)CCCC,SND3250,https://s3.amazonaws.com/gelest/sds/SND3250_GHS+US_English+US.pdf,C(CCC)[Sn](Cl)(Cl)CCCC
19429-30-2,DI-t-BUTYLDICHLOROTIN,113.0,molid183,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/SNA0310.gif,C(C)(C)(C)[Sn](Cl)(Cl)C(C)(C)C,SND3253,https://s3.amazonaws.com/gelest/sds/SND3253_GHS+US_English+US.pdf,C(C)(C)(C)[Sn](Cl)(Cl)C(C)(C)C
563-25-7,DI-n-BUTYLDIFLUOROTIN,150.0,molid184,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/SND3255.gif,C(CCC)[Sn](F)(F)CCCC,SND3255,https://s3.amazonaws.com/gelest/sds/SND3255_GHS+US_English+US.pdf,C(CCC)[Sn](F)(F)CCCC
1067-55-6,DI-n-BUTYLDIMETHOXYTIN,110.0,molid185,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/SND3280.gif,C(CCC)[Sn](OC)(OC)CCCC,SND3280,https://s3.amazonaws.com/gelest/sds/SND3280_GHS+US_English+US.pdf,C(CCC)[Sn](OC)(OC)CCCC
1528-00-3,DI-n-BUTYLDIMETHYLTIN,65.0,molid186,https://www.gelest.com:443/wp-content/uploads/SND3282-600x160.png,C(CCC)[Sn](C)(C)CCCC,SND3282,https://s3.amazonaws.com/gelest/sds/SND3282_GHS+US_English+US.pdf,C(CCC)[Sn](C)(C)CCCC
818-08-6,DI-n-BUTYLTIN OXIDE,280.0,molid187,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/SND3350.gif,C(CCC)[Sn](CCCC)=O,SND3350,https://s3.amazonaws.com/gelest/sds/SND3350_GHS+US_English+US.pdf,C(CCC)[Sn](CCCC)=O
19140-19-3,DI-t-BUTYLTIN OXIDE,0.0,molid188,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/SND3351.gif,C(C)(C)(C)[Sn](C(C)(C)C)=O,SND3351,https://s3.amazonaws.com/gelest/sds/SND3351_GHS+US_English+US.pdf,C(C)(C)(C)[Sn](C(C)(C)C)=O
4253-22-9,DI-n-BUTYLTIN SULFIDE,110.0,molid189,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/SND3355.gif,C(CCC)[Sn](CCCC)=S,SND3355,https://s3.amazonaws.com/gelest/sds/SND3355_GHS+US_English+US.pdf,C(CCC)[Sn](CCCC)=S
3682-12-0,DIETHYLTIN OXIDE,0.0,molid190,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/SND3375.gif,C(C)[Sn](CC)=O,SND3375,https://s3.amazonaws.com/gelest/sds/SND3375_GHS+US_English+US.pdf,C(C)[Sn](CC)=O
3342-69-6,DICYCLOHEXYLDICHLOROTIN,110.0,molid191,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/SND3383.gif,C1(CCCCC1)[Sn](Cl)(Cl)C1CCCCC1,SND3383,https://s3.amazonaws.com/gelest/sds/SND3383_GHS+US_English+US.pdf,C1(CCCCC1)[Sn](Cl)(Cl)C1CCCCC1
35569-06-3,DICYCLOHEXYLDIMETHYLTIN,65.0,molid192,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/SND3384.gif,C1(CCCCC1)[Sn](C)(C)C1CCCCC1,SND3384,https://s3.amazonaws.com/gelest/sds/SND3384_GHS+US_English+US.pdf,C1(CCCCC1)[Sn](C)(C)C1CCCCC1
866-55-7,DIETHYLDICHLOROTIN,20.0,molid193,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/SND3403.gif,C(C)[Sn](Cl)(Cl)CC,SND3403,https://s3.amazonaws.com/gelest/sds/SND3403_GHS+US_English+US.pdf,C(C)[Sn](Cl)(Cl)CC
1067-24-9,DIMETHYLAMINOTRI-n-BUTYLTIN,115.0,molid194,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/SND3550.gif,CN(C)[Sn](CCCC)(CCCC)CCCC,SND3550,https://s3.amazonaws.com/gelest/sds/SND3550_GHS+US_English+US.pdf,CN(C)[Sn](CCCC)(CCCC)CCCC
993-50-0,DIMETHYLAMINOTRIMETHYLTIN,1.0,molid195,https://www.gelest.com:443/wp-content/uploads/SND3610.png,CN(C)[Sn](C)(C)C,SND3610,https://s3.amazonaws.com/gelest/sds/SND3610_GHS+US_English+US.pdf,CN(C)[Sn](C)(C)C
51287-84-4,DIMETHYLBIS(DODECYLTHIO)TIN,204.0,molid196,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/SND4055.gif,C[Sn](SCCCCCCCCCCCC)(SCCCCCCCCCCCC)C,SND4055,https://s3.amazonaws.com/gelest/sds/SND4055_GHS+US_English+US.pdf,C[Sn](SCCCCCCCCCCCC)(SCCCCCCCCCCCC)C
753-73-1,DIMETHYLDICHLOROTIN,20.0,molid197,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/SND4200.gif,C[Sn](Cl)(Cl)C,SND4200,https://s3.amazonaws.com/gelest/sds/SND4200_GHS+US_English+US.pdf,C[Sn](Cl)(Cl)C
3582-17-0,DIMETHYLDIFLUOROTIN,20.0,molid198,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/SND4203.gif,C[Sn](F)(F)C,SND4203,https://s3.amazonaws.com/gelest/sds/SND4203_GHS+US_English+US.pdf,C[Sn](F)(F)C
2767-49-9,DIMETHYLDIIODOTIN,65.0,molid199,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/SND4205.gif,C[Sn](I)(I)C,SND4205,https://s3.amazonaws.com/gelest/sds/SND4205_GHS+US_English+US.pdf,C[Sn](I)(I)C
2273-45-2,DIMETHYLTIN OXIDE,0.0,molid200,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/SND4242.gif,C[Sn](C)=O,SND4242,https://s3.amazonaws.com/gelest/sds/SND4242_GHS+US_English+US.pdf,C[Sn](C)=O
14208-42-5,DINEOPHYLDICHLOROTIN,150.0,molid201,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/SND4320.gif,C(C(C)(C)C1=CC=CC=C1)[Sn](Cl)(Cl)CC(C)(C)C1=CC=CC=C1,SND4320,https://s3.amazonaws.com/gelest/sds/SND4320_GHS+US_English+US.pdf,C(C(C)(C)C1=CC=CC=C1)[Sn](Cl)(Cl)CC(C)(C)C1=CC=CC=C1
3542-36-7,DIOCTYLDICHLOROTIN,204.0,molid202,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/SND4410.gif,C(CCCCCCC)[Sn](Cl)(Cl)CCCCCCCC,SND4410,https://s3.amazonaws.com/gelest/sds/SND4410_GHS+US_English+US.pdf,C(CCCCCCC)[Sn](Cl)(Cl)CCCCCCCC
3648-18-8,DIOCTYLDILAURYLTIN,70.0,molid203,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/SND4430.gif,C(CCCCCCC)[Sn](CCCCCCCCCCCC)(CCCCCCCCCCCC)CCCCCCCC,SND4430,https://s3.amazonaws.com/gelest/sds/SND4430_GHS+US_English+US.pdf,C(CCCCCCC)[Sn](CCCCCCCCCCCC)(CCCCCCCCCCCC)CCCCCCCC
870-08-6,DIOCTYLTIN OXIDE,20.0,molid204,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/SND4460.gif,C(CCCCCCC)[Sn](CCCCCCCC)=O,SND4460,https://s3.amazonaws.com/gelest/sds/SND4460_GHS+US_English+US.pdf,C(CCCCCCC)[Sn](CCCCCCCC)=O
1135-99-5,DIPHENYLDICHLOROTIN,150.0,molid205,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/SND4520.gif,C1(=CC=CC=C1)[Sn](Cl)(Cl)C1=CC=CC=C1,SND4520,https://s3.amazonaws.com/gelest/sds/SND4520_GHS+US_English+US.pdf,C1(=CC=CC=C1)[Sn](Cl)(Cl)C1=CC=CC=C1
2273-51-0,DIPHENYLTIN OXIDE,205.0,molid206,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/SND4589.gif,C1(=CC=CC=C1)[Sn](C1=CC=CC=C1)=O,SND4589,https://s3.amazonaws.com/gelest/sds/SND4589_GHS+US_English+US.pdf,C1(=CC=CC=C1)[Sn](C1=CC=CC=C1)=O
867-36-7,DI-n-PROPYLDICHLOROTIN,110.0,molid207,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/SND4592.gif,C(CC)[Sn](Cl)(Cl)CCC,SND4592,https://s3.amazonaws.com/gelest/sds/SND4592_GHS+US_English+US.pdf,C(CC)[Sn](Cl)(Cl)CCC
7330-43-0,DIVINYLDI-n-BUTYLTIN,65.0,molid208,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/SND4600.gif,C(=C)[Sn](CCCC)(CCCC)C=C,SND4600,https://s3.amazonaws.com/gelest/sds/SND4600_GHS+US_English+US.pdf,C(=C)[Sn](CCCC)(CCCC)C=C
7532-85-6,DIVINYLDICHLOROTIN,204.0,molid209,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/SND4617.gif,C(=C)[Sn](Cl)(Cl)C=C,SND4617,https://s3.amazonaws.com/gelest/sds/SND4617_GHS+US_English+US.pdf,C(=C)[Sn](Cl)(Cl)C=C
97674-02-7,1-ETHOXYVINYLTRI-n-BUTYLTIN,113.0,molid210,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/SNE4620.gif,C(C)OC(=C)[Sn](CCCC)(CCCC)CCCC,SNE4620,https://s3.amazonaws.com/gelest/sds/SNE4620_GHS+US_English+US.pdf,C(C)OC(=C)[Sn](CCCC)(CCCC)CCCC
994-89-8,ETHYNYLTRI-n-BUTYLTIN,73.0,molid211,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/SNE4900.gif,C(#C)[Sn](CCCC)(CCCC)CCCC,SNE4900,https://s3.amazonaws.com/gelest/sds/SNE4900_GHS+US_English+US.pdf,C(#C)[Sn](CCCC)(CCCC)CCCC
3531-44-0,ETHYLTRIMETHYLTIN,20.0,molid212,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/SNE4901.7.gif,C(C)[Sn](C)(C)C,SNE4901.7,https://s3.amazonaws.com/gelest/sds/SNE4901.7_GHS+US_English+US.pdf,C(C)[Sn](C)(C)C
17151-47-2,p-FLUOROPHENYLTRI-n-BUTYLTIN,110.0,molid213,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/SNF4915.gif,FC1=CC=C(C=C1)[Sn](CCCC)(CCCC)CCCC,SNF4915,https://s3.amazonaws.com/gelest/sds/SNF4915_GHS+US_English+US.pdf,FC1=CC=C(C=C1)[Sn](CCCC)(CCCC)CCCC
2155-70-6,METHACRYLOXYTRI-n-BUTYLTIN,76.0,molid214,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/SNM6488.gif,C(C(=C)C)(=O)O[Sn](CCCC)(CCCC)CCCC,SNM6488,https://s3.amazonaws.com/gelest/sds/SNM6488_GHS+US_English+US.pdf,C(C(=C)C)(=O)O[Sn](CCCC)(CCCC)CCCC
993-16-8,METHYLTRICHLOROTIN,110.0,molid215,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/SNM6521.gif,C[Sn](Cl)(Cl)Cl,SNM6521,https://s3.amazonaws.com/gelest/sds/SNM6521_GHS+US_English+US.pdf,C[Sn](Cl)(Cl)Cl
3091-25-6,OCTYLTRICHLOROTIN,121.0,molid216,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/SNO6714.gif,C(CCCCCCC)[Sn](Cl)(Cl)Cl,SNO6714,https://s3.amazonaws.com/gelest/sds/SNO6714_GHS+US_English+US.pdf,C(CCCCCCC)[Sn](Cl)(Cl)Cl
3757-88-8,PHENYLETHYNYLTRI-n-BUTYLTIN,113.0,molid217,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/SNP6734.gif,C1(=CC=CC=C1)C#C[Sn](CCCC)(CCCC)CCCC,SNP6734,https://s3.amazonaws.com/gelest/sds/SNP6734_GHS+US_English+US.pdf,C1(=CC=CC=C1)C#C[Sn](CCCC)(CCCC)CCCC
960-16-7,PHENYLTRI-n-BUTYLTIN,107.0,molid218,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/SNP6740.gif,C1(=CC=CC=C1)[Sn](CCCC)(CCCC)CCCC,SNP6740,https://s3.amazonaws.com/gelest/sds/SNP6740_GHS+US_English+US.pdf,C1(=CC=CC=C1)[Sn](CCCC)(CCCC)CCCC
17314-33-9,PHENYLTHIOTRI-n-BUTYLTIN,104.0,molid219,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/SNP6765.gif,C1(=CC=CC=C1)S[Sn](CCCC)(CCCC)CCCC,SNP6765,https://s3.amazonaws.com/gelest/sds/SNP6765_GHS+US_English+US.pdf,C1(=CC=CC=C1)S[Sn](CCCC)(CCCC)CCCC
1124-19-2,PHENYLTRICHLOROTIN,110.0,molid220,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/SNP6820.gif,C1(=CC=CC=C1)[Sn](Cl)(Cl)Cl,SNP6820,https://s3.amazonaws.com/gelest/sds/SNP6820_GHS+US_English+US.pdf,C1(=CC=CC=C1)[Sn](Cl)(Cl)Cl
64099-82-7,PROPYNYLTRI-n-BUTYLTIN,110.0,molid221,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/SNP6925.gif,C(#CC)[Sn](CCCC)(CCCC)CCCC,SNP6925,https://s3.amazonaws.com/gelest/sds/SNP6925_GHS+US_English+US.pdf,C(#CC)[Sn](CCCC)(CCCC)CCCC
17997-47-6,2-PYRIDYLTRI-n-BUTYLTIN,110.0,molid222,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/SNP6935.gif,N1=C(C=CC=C1)[Sn](CCCC)(CCCC)CCCC,SNP6935,https://s3.amazonaws.com/gelest/sds/SNP6935_GHS+US_English+US.pdf,N1=C(C=CC=C1)[Sn](CCCC)(CCCC)CCCC
24992-48-1,SODIUM TIN ETHOXIDE,110.0,molid223,https://www.gelest.com:443/wp-content/uploads/SNS6960.png,[O-]CC.[Sn+4].[Na+].[O-]CC.[O-]CC.[O-]CC.[O-]CC,SNS6960,https://s3.amazonaws.com/gelest/sds/SNS6960_GHS+US_English+US.pdf,[O-]CC.[Sn+4].[Na+].[O-]CC.[O-]CC.[O-]CC.[O-]CC
2800-96-6,TETRAACETOXYTIN,110.0,molid224,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/SNT6990.gif,C(C)(=O)O[Sn](OC(C)=O)(OC(C)=O)OC(C)=O,SNT6990,https://s3.amazonaws.com/gelest/sds/SNT6990_GHS+US_English+US.pdf,C(C)(=O)O[Sn](OC(C)=O)(OC(C)=O)OC(C)=O
7393-43-3,TETRAALLYLTIN,75.0,molid225,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/SNT7040.gif,C(C=C)[Sn](CC=C)(CC=C)CC=C,SNT7040,https://s3.amazonaws.com/gelest/sds/SNT7040_GHS+US_English+US.pdf,C(C=C)[Sn](CC=C)(CC=C)CC=C
36809-75-3,TETRA-t-BUTOXYTIN,65.0,molid226,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/SNT7064.gif,C(C)(C)(C)O[Sn](OC(C)(C)C)(OC(C)(C)C)OC(C)(C)C,SNT7064,https://s3.amazonaws.com/gelest/sds/SNT7064_GHS+US_English+US.pdf,C(C)(C)(C)O[Sn](OC(C)(C)C)(OC(C)(C)C)OC(C)(C)C
3669-02-1,TETRABUTYLDILAURYLDISTANNOXANE,231.0,molid227,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/SNT7075.gif,C(CCC)[Sn](O[Sn](CCCCCCCCCCCC)(CCCCCCCCCCCC)CCCC)(CCCC)CCCC,SNT7075,https://s3.amazonaws.com/gelest/sds/SNT7075_GHS+US_English+US.pdf,C(CCC)[Sn](O[Sn](CCCCCCCCCCCC)(CCCCCCCCCCCC)CCCC)(CCCC)CCCC
1449-55-4,TETRACYCLOHEXYLTIN,110.0,molid230,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/SNT7262.gif,C1(CCCCC1)[Sn](C1CCCCC1)(C1CCCCC1)C1CCCCC1,SNT7262,https://s3.amazonaws.com/gelest/sds/SNT7262_GHS+US_English+US.pdf,C1(CCCCC1)[Sn](C1CCCCC1)(C1CCCCC1)C1CCCCC1
597-64-8,TETRAETHYLTIN,53.0,molid231,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/SNT7270.gif,C(C)[Sn](CC)(CC)CC,SNT7270,https://s3.amazonaws.com/gelest/sds/SNT7270_GHS+US_English+US.pdf,C(C)[Sn](CC)(CC)CC
2949-42-0,TETRAISOPROPYLTIN,1.0,molid232,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/SNT7280.gif,C(C)(C)[Sn](C(C)C)(C(C)C)C(C)C,SNT7280,https://s3.amazonaws.com/gelest/sds/SNT7280_GHS+US_English+US.pdf,C(C)(C)[Sn](C(C)C)(C(C)C)C(C)C
1066-78-0,TETRAKIS(DIETHYLAMINO)TIN,39.0,molid233,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/SNT7294.gif,C(C)N(CC)[Sn](N(CC)CC)(N(CC)CC)N(CC)CC,SNT7294,https://s3.amazonaws.com/gelest/sds/SNT7294_GHS+US_English+US.pdf,C(C)N(CC)[Sn](N(CC)CC)(N(CC)CC)N(CC)CC
1066-77-9,TETRAKIS(DIMETHYLAMINO)TIN,25.0,molid234,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/SNT7350.gif,CN(C)[Sn](N(C)C)(N(C)C)N(C)C,SNT7350,https://s3.amazonaws.com/gelest/sds/SNT7350_GHS+US_English+US.pdf,CN(C)[Sn](N(C)C)(N(C)C)N(C)C
3765-65-9,TETRA-n-PENTYLTIN,110.0,molid237,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/SNT7660.gif,C(CCCC)[Sn](CCCCC)(CCCCC)CCCCC,SNT7660,https://s3.amazonaws.com/gelest/sds/SNT7660_GHS+US_English+US.pdf,C(CCCC)[Sn](CCCCC)(CCCCC)CCCCC
